f0_,f1_
2020-11-24 00:00:00 UTC,5100000000000000000000000
2021-01-05 00:00:00 UTC,4790000000000000000000000
2020-11-21 00:00:00 UTC,4430000000000000000000000
2020-09-07 00:00:00 UTC,4210000000000000000000000
2019-03-16 00:00:00 UTC,1930000000000000000000000
2019-02-04 00:00:00 UTC,1030000000000000000000000
2019-01-26 00:00:00 UTC,1290000000000000000000000
2020-03-18 00:00:00 UTC,2780000000000000000000000
2020-03-06 00:00:00 UTC,1870000000000000000000000
2020-07-08 00:00:00 UTC,3170000000000000000000000
2020-06-25 00:00:00 UTC,5650000000000000000000000
2019-03-22 00:00:00 UTC,2080000000000000000000000
2019-01-11 00:00:00 UTC,3890000000000000000000000
2019-09-15 00:00:00 UTC,1320000000000000000000000
2019-07-03 00:00:00 UTC,2070000000000000000000000
2020-03-11 00:00:00 UTC,2450000000000000000000000
2020-09-16 00:00:00 UTC,4810000000000000000000000
2019-08-29 00:00:00 UTC,2020000000000000000000000
2019-08-25 00:00:00 UTC,1230000000000000000000000
2020-11-14 00:00:00 UTC,1890000000000000000000000
2020-10-21 00:00:00 UTC,3760000000000000000000000
2020-11-25 00:00:00 UTC,2920000000000000000000000
2019-05-06 00:00:00 UTC,3000000000000000000000000
2020-05-12 00:00:00 UTC,2420000000000000000000000
2019-11-10 00:00:00 UTC,805000000000000000000000
2019-07-28 00:00:00 UTC,976000000000000000000000
2020-04-28 00:00:00 UTC,1300000000000000000000000
2019-01-10 00:00:00 UTC,3160000000000000000000000
2019-05-04 00:00:00 UTC,1980000000000000000000000
2019-06-23 00:00:00 UTC,2140000000000000000000000
2019-03-29 00:00:00 UTC,2590000000000000000000000
2020-03-03 00:00:00 UTC,1760000000000000000000000
2019-12-26 00:00:00 UTC,1170000000000000000000000
2020-09-11 00:00:00 UTC,4960000000000000000000000
2020-05-31 00:00:00 UTC,2180000000000000000000000
2019-11-04 00:00:00 UTC,1790000000000000000000000
2019-09-02 00:00:00 UTC,1780000000000000000000000
2020-10-10 00:00:00 UTC,2340000000000000000000000
2019-05-24 00:00:00 UTC,2480000000000000000000000
2019-07-19 00:00:00 UTC,1980000000000000000000000
2020-02-18 00:00:00 UTC,2260000000000000000000000
2020-01-09 00:00:00 UTC,1340000000000000000000000
2019-04-21 00:00:00 UTC,2010000000000000000000000
2019-12-31 00:00:00 UTC,2070000000000000000000000
2019-04-04 00:00:00 UTC,2910000000000000000000000
2019-10-10 00:00:00 UTC,1460000000000000000000000
2019-05-15 00:00:00 UTC,4390000000000000000000000
2019-10-07 00:00:00 UTC,1420000000000000000000000
2020-10-19 00:00:00 UTC,2260000000000000000000000
2020-07-21 00:00:00 UTC,2360000000000000000000000
2019-02-06 00:00:00 UTC,1760000000000000000000000
2019-02-13 00:00:00 UTC,1810000000000000000000000
2020-03-26 00:00:00 UTC,2120000000000000000000000
2020-06-06 00:00:00 UTC,929000000000000000000000
