f0_,f1_
2019-06-24 00:00:00 UTC,11594572954631821
2019-05-23 00:00:00 UTC,12239272317824677
2020-09-07 00:00:00 UTC,118432878230239181
2021-01-05 00:00:00 UTC,173806092528204215
2020-11-21 00:00:00 UTC,77794264889393621
2020-11-24 00:00:00 UTC,116124786538718024
2020-02-25 00:00:00 UTC,7825095963094474
2019-03-10 00:00:00 UTC,5.80049E+15
2019-05-10 00:00:00 UTC,8368370800757014
2020-01-08 00:00:00 UTC,7449055580403812
2020-06-09 00:00:00 UTC,34391008836335874
2020-08-07 00:00:00 UTC,93872524621010999
2020-08-02 00:00:00 UTC,89737856688368303
2020-06-07 00:00:00 UTC,38484966111583537
2020-10-14 00:00:00 UTC,82745078909151527
2020-08-19 00:00:00 UTC,168380572355172764
2019-04-15 00:00:00 UTC,6559977531353477
2020-12-20 00:00:00 UTC,47830245096860547
2020-11-22 00:00:00 UTC,7.19705E+16
2019-01-05 00:00:00 UTC,12322083317515653
2019-07-14 00:00:00 UTC,8.92622E+15
2020-02-10 00:00:00 UTC,7.56726E+15
2019-11-05 00:00:00 UTC,10693960856414564
2019-09-13 00:00:00 UTC,13709140493005874
2019-11-30 00:00:00 UTC,7696689065514025
2020-06-11 00:00:00 UTC,656506562090969538
2020-09-15 00:00:00 UTC,203456066296386964
2020-07-17 00:00:00 UTC,62759519472691906
2020-01-09 00:00:00 UTC,6746489125846105
2019-12-31 00:00:00 UTC,7765674431279791
2019-04-04 00:00:00 UTC,9207213543132268
2020-02-18 00:00:00 UTC,8194024106471207
2019-10-07 00:00:00 UTC,9228275566644255
2019-04-21 00:00:00 UTC,5981054266387338
2020-07-21 00:00:00 UTC,84996005596668617
2019-10-10 00:00:00 UTC,11178173644927517
2019-05-15 00:00:00 UTC,13779214112810910
2020-10-19 00:00:00 UTC,64203552880617722
2020-03-12 00:00:00 UTC,59224227882489888
2019-02-11 00:00:00 UTC,5982039373342631
2019-11-02 00:00:00 UTC,8406185636604695
2020-07-01 00:00:00 UTC,49439710336110828
2019-03-03 00:00:00 UTC,5890649500787422
2019-09-30 00:00:00 UTC,14830564248781775
2019-01-15 00:00:00 UTC,9924626951335878
2019-07-22 00:00:00 UTC,7732196632859378
2019-05-09 00:00:00 UTC,7636403160725724
2019-12-07 00:00:00 UTC,5923974935476627
2019-09-10 00:00:00 UTC,15141960046457465
2019-11-25 00:00:00 UTC,15347735271495444
2020-07-14 00:00:00 UTC,48714824738858771
2020-11-26 00:00:00 UTC,167209089693847676
2020-09-06 00:00:00 UTC,132928849086004299
2020-08-09 00:00:00 UTC,95317075061506175
2019-11-03 00:00:00 UTC,8309779341965508
2020-04-23 00:00:00 UTC,11869147283875965
2019-07-23 00:00:00 UTC,8127031696376476
2019-01-21 00:00:00 UTC,7868694370916676
2020-08-08 00:00:00 UTC,80765907924075213
2020-06-08 00:00:00 UTC,40116136316103901
2020-06-28 00:00:00 UTC,34985497938238401
2020-10-12 00:00:00 UTC,83070742812090988
2019-02-09 00:00:00 UTC,5157216349988423
2019-07-07 00:00:00 UTC,6463723674094735
2019-09-24 00:00:00 UTC,20572656480948305
2019-02-21 00:00:00 UTC,8336397090932943
2020-04-12 00:00:00 UTC,6644958133133878
2019-11-16 00:00:00 UTC,7.80147E+15
2020-01-16 00:00:00 UTC,6854942348074719
2019-05-20 00:00:00 UTC,13338401896194360
2020-06-05 00:00:00 UTC,29087861523540238
2020-05-05 00:00:00 UTC,12164349354629744
2020-07-12 00:00:00 UTC,32009630502760232
2021-01-06 00:00:00 UTC,160175535043518376
2020-08-30 00:00:00 UTC,242068731413934345
2020-02-08 00:00:00 UTC,7714796227676428
2019-09-27 00:00:00 UTC,15777094089754026
2020-01-31 00:00:00 UTC,5211242715680496
2019-06-04 00:00:00 UTC,12768047454116427
2020-05-17 00:00:00 UTC,21905404230358189
2019-10-21 00:00:00 UTC,10358591885712815
2020-10-03 00:00:00 UTC,76256160947560737
2020-08-20 00:00:00 UTC,137800844835128037
2019-09-22 00:00:00 UTC,11871796570822405
2020-03-09 00:00:00 UTC,11121003620272362
2019-08-31 00:00:00 UTC,9565254316263531
2019-12-20 00:00:00 UTC,7971345480683124
2019-08-21 00:00:00 UTC,11787675748601039
2020-04-30 00:00:00 UTC,21412524920001352
2020-09-03 00:00:00 UTC,449866134036286645
2019-08-19 00:00:00 UTC,9995250660857044
2019-04-26 00:00:00 UTC,7967780859073033
2020-05-22 00:00:00 UTC,32056283743672019
2019-12-06 00:00:00 UTC,7722705335546195
2020-05-08 00:00:00 UTC,18252094032015083
2019-09-14 00:00:00 UTC,14351023634068874
2019-09-18 00:00:00 UTC,20104043120303550
2021-01-02 00:00:00 UTC,120124725002376161
2020-09-14 00:00:00 UTC,215381397095646331
2020-12-26 00:00:00 UTC,75725329119634067
2020-02-16 00:00:00 UTC,8297592016246795
2020-04-18 00:00:00 UTC,9934560064373068
2020-12-05 00:00:00 UTC,39295210693227744
2020-03-25 00:00:00 UTC,10516576676840422
2020-09-22 00:00:00 UTC,172372239894842741
2019-01-14 00:00:00 UTC,11065958612507323
2019-12-01 00:00:00 UTC,9929278223560236
2020-10-02 00:00:00 UTC,94003382946306159
2019-08-15 00:00:00 UTC,9749151128683135
2020-03-13 00:00:00 UTC,71843018859620454
2019-02-07 00:00:00 UTC,6012111453193822
2020-02-28 00:00:00 UTC,8106429432362645
2020-02-14 00:00:00 UTC,9728246406693561
2019-08-09 00:00:00 UTC,9570745730713491
2020-05-10 00:00:00 UTC,26805630223321797
2019-06-25 00:00:00 UTC,17146695504684884
2019-07-24 00:00:00 UTC,17001149531885498
2020-12-08 00:00:00 UTC,74105089274262255
2020-10-22 00:00:00 UTC,75277626668721209
2020-07-03 00:00:00 UTC,45715554515612534
2019-11-07 00:00:00 UTC,14727251611423346
2020-09-21 00:00:00 UTC,200546920749207974
2019-07-17 00:00:00 UTC,15803401806199298
2019-10-25 00:00:00 UTC,11868386263239713
2020-12-02 00:00:00 UTC,47156900156852170
2020-10-07 00:00:00 UTC,89011429800943448
2020-08-05 00:00:00 UTC,65247440971352740
2020-10-17 00:00:00 UTC,38169243693092043
2021-01-04 00:00:00 UTC,330637153894175714
2020-08-31 00:00:00 UTC,291797758469909209
2019-01-02 00:00:00 UTC,7964164038532858
2019-08-27 00:00:00 UTC,10948738459643164
2019-10-09 00:00:00 UTC,12721652757517484
2019-08-03 00:00:00 UTC,13769098801610175
2020-11-01 00:00:00 UTC,35680487208563490
2020-11-30 00:00:00 UTC,93492556791437565
2020-10-13 00:00:00 UTC,84642450639378194
2020-08-21 00:00:00 UTC,203369798628704541
2020-02-09 00:00:00 UTC,7039537996682993
2019-07-10 00:00:00 UTC,9062271787217961
2019-01-09 00:00:00 UTC,7552152280031735
2019-12-27 00:00:00 UTC,7012204533230093
2020-02-27 00:00:00 UTC,8470894896143423
2020-01-27 00:00:00 UTC,4086403359991231
2019-10-19 00:00:00 UTC,9419123837721899
2019-11-15 00:00:00 UTC,9.84693E+15
2019-05-18 00:00:00 UTC,10807578700531468
2019-01-24 00:00:00 UTC,7.46555E+15
2019-10-12 00:00:00 UTC,9.21303E+15
2020-04-19 00:00:00 UTC,8912448323571226
2020-06-13 00:00:00 UTC,24475882641292263
2021-01-12 00:00:00 UTC,101426466083394893
2020-08-04 00:00:00 UTC,69622515867768371
2019-07-13 00:00:00 UTC,6840968793195484
2019-12-17 00:00:00 UTC,9954212565013345
2019-09-29 00:00:00 UTC,13911996663106413
2019-05-12 00:00:00 UTC,7737203811752831
2020-07-24 00:00:00 UTC,87588993512733704
2019-07-21 00:00:00 UTC,6485828173905612
2020-03-31 00:00:00 UTC,9554752733711746
2020-04-29 00:00:00 UTC,16558655849121516
2020-06-10 00:00:00 UTC,546746191309060076
2019-04-12 00:00:00 UTC,8078646191977284
2020-05-09 00:00:00 UTC,15918598189621889
2020-07-28 00:00:00 UTC,87603151350947288
2021-01-10 00:00:00 UTC,105691560986574550
2020-02-07 00:00:00 UTC,8.1851E+15
2019-04-29 00:00:00 UTC,6478348369701961
2019-12-16 00:00:00 UTC,8575157016464486
2019-11-14 00:00:00 UTC,10847069499093235
2019-07-25 00:00:00 UTC,17015599468186016
2020-05-04 00:00:00 UTC,11580304153108406
2020-10-11 00:00:00 UTC,49885694138301475
2020-10-05 00:00:00 UTC,93208764125745151
2020-12-11 00:00:00 UTC,71446241229897397
2020-08-18 00:00:00 UTC,163026120938627715
2019-03-17 00:00:00 UTC,7147802619277957
2019-12-30 00:00:00 UTC,6999308769874719
2020-05-26 00:00:00 UTC,34702573786467814
2019-03-27 00:00:00 UTC,8.47415E+15
2019-10-22 00:00:00 UTC,11860612013265234
2020-05-30 00:00:00 UTC,29669597256802424
2019-08-06 00:00:00 UTC,8.88664E+15
2020-07-22 00:00:00 UTC,82322821575950724
2020-12-28 00:00:00 UTC,143502134086744012
2020-07-09 00:00:00 UTC,50795473793690673
2020-01-24 00:00:00 UTC,4115460855166477
2019-08-02 00:00:00 UTC,11365190320391845
2019-09-03 00:00:00 UTC,11209246899765488
2019-09-12 00:00:00 UTC,16552682137171236
2020-09-12 00:00:00 UTC,111112754692772942
2020-03-30 00:00:00 UTC,8598620920706621
2019-05-28 00:00:00 UTC,13755494654604442
2020-11-10 00:00:00 UTC,57948619545385882
2020-10-23 00:00:00 UTC,66249533836612461
2019-03-20 00:00:00 UTC,7635307458726611
2019-07-15 00:00:00 UTC,10697355945753994
2019-07-27 00:00:00 UTC,6876318839865256
2019-12-04 00:00:00 UTC,9244651143402274
2020-04-07 00:00:00 UTC,10190008872454591
2019-06-29 00:00:00 UTC,10956728103181655
